9961,11211,0,JAM,incidentsubtype,null,40.711011,-73.966608,Friday,12/4/2015,11:00:00
9962,11205,0,JAM,incidentsubtype,null,40.69776,-73.960049,Friday,12/4/2015,11:00:00
9963,11211,0,JAM,incidentsubtype,null,40.707374,-73.962377,Friday,12/4/2015,11:00:00
9964,11205,3,HAZARD,incidentsubtype,null,40.698049,-73.961931,Friday,12/4/2015,11:00:00
9965,10007,178,ROAD_CLOSED,incidentsubtype,null,40.71617433,-73.99611181,Friday,12/4/2015,11:00:00
9966,10009,0,ROAD_CLOSED,incidentsubtype,null,40.72607417,-73.97425256,Friday,12/4/2015,11:00:00
9967,10009,0,ROAD_CLOSED,incidentsubtype,null,40.72623838,-73.97413837,Friday,12/4/2015,11:00:00
9968,10009,27,ROAD_CLOSED,incidentsubtype,null,40.72483626,-73.97516049,Friday,12/4/2015,11:00:00
9969,10038,9,ROAD_CLOSED,incidentsubtype,null,40.71580157,-73.99491997,Friday,12/4/2015,11:00:00
9970,10003,0,JAM,incidentsubtype,null,40.735864,-73.997407,Friday,12/4/2015,11:00:00
9971,10012,0,JAM,incidentsubtype,null,40.728368,-73.989059,Friday,12/4/2015,11:00:00
9972,10012,0,JAM,incidentsubtype,null,40.733424,-73.999133,Friday,12/4/2015,11:00:00
9973,10020,1,HAZARD,incidentsubtype,null,40.726805,-73.994459,Friday,12/4/2015,11:00:00
9974,10003,0,HAZARD,incidentsubtype,null,40.725755,-73.992349,Friday,12/4/2015,11:00:00
9975,10010,0,CHIT_CHAT,incidentsubtype,null,40.735176,-73.982946,Friday,12/4/2015,11:00:00
9976,10013,2,HAZARD,incidentsubtype,null,40.724356,-74.000969,Friday,12/4/2015,11:00:00
9977,11205,0,JAM,incidentsubtype,null,40.695412,-73.957275,Friday,12/4/2015,11:00:00
9978,11205,0,HAZARD,incidentsubtype,null,40.695961,-73.957384,Friday,12/4/2015,11:00:00
9979,11206,0,JAM,incidentsubtype,null,40.700163,-73.953874,Friday,12/4/2015,11:00:00
9980,11211,0,JAM,incidentsubtype,null,40.705323,-73.959258,Friday,12/4/2015,11:00:00
9981,10001,0,JAM,incidentsubtype,null,40.739571,-73.994332,Friday,12/4/2015,11:00:00
9983,10120,0,JAM,incidentsubtype,null,40.744913,-73.993594,Friday,12/4/2015,11:00:00
9984,10014,0,JAM,incidentsubtype,null,40.739896,-74.000726,Friday,12/4/2015,11:00:00
9985,10014,0,HAZARD,incidentsubtype,null,40.740441,-73.998218,Friday,12/4/2015,11:00:00
9986,10010,0,JAM,incidentsubtype,null,40.738357,-73.99145,Friday,12/4/2015,11:00:00
9987,10123,0,JAM,incidentsubtype,null,40.747939,-73.995015,Friday,12/4/2015,11:00:00
9988,10001,0,JAM,incidentsubtype,null,40.739419,-73.995796,Friday,12/4/2015,11:00:00
9989,10118,0,JAM,incidentsubtype,null,40.743139,-73.985554,Friday,12/4/2015,11:00:00
9990,10158,0,JAM,incidentsubtype,null,40.745002,-73.982303,Friday,12/4/2015,11:00:00
9991,10001,0,JAM,incidentsubtype,null,40.73985,-73.993186,Friday,12/4/2015,11:00:00
9992,10121,1,HAZARD,incidentsubtype,null,40.75392253,-73.99964373,Friday,12/4/2015,11:00:00
9994,10176,0,JAM,incidentsubtype,null,40.755708,-73.984079,Friday,12/4/2015,11:00:00
9995,10098,0,JAM,incidentsubtype,null,40.7502,-73.986696,Friday,12/4/2015,11:00:00
9996,10120,0,JAM,incidentsubtype,null,40.748952,-73.993611,Friday,12/4/2015,11:00:00
9997,10111,0,JAM,incidentsubtype,null,40.758947,-73.985931,Friday,12/4/2015,11:00:00
9998,10120,0,JAM,incidentsubtype,null,40.755731,-73.990206,Friday,12/4/2015,11:00:00
9999,10168,2,JAM,incidentsubtype,null,40.746726,-73.975332,Friday,12/4/2015,11:00:00
10000,10168,8,HAZARD,incidentsubtype,null,40.745234,-73.970439,Friday,12/4/2015,11:00:00
10001,10178,0,JAM,incidentsubtype,null,40.745996,-73.974172,Friday,12/4/2015,11:00:00
10002,10016,0,JAM,incidentsubtype,null,40.73764,-73.976369,Friday,12/4/2015,11:00:00
10003,10168,0,JAM,incidentsubtype,null,40.747996,-73.973774,Friday,12/4/2015,11:00:00
10004,10168,0,JAM,incidentsubtype,null,40.74534,-73.979275,Friday,12/4/2015,11:00:00
10005,10174,0,JAM,incidentsubtype,null,40.74673,-73.978436,Friday,12/4/2015,11:00:00
10006,10095,0,CHIT_CHAT,incidentsubtype,null,40.742482,-73.980477,Friday,12/4/2015,11:00:00
10007,10168,0,JAM,incidentsubtype,null,40.752031,-73.971476,Friday,12/4/2015,11:00:00
10008,10172,0,JAM,incidentsubtype,null,40.753536,-73.971167,Friday,12/4/2015,11:00:00
10010,10104,0,JAM,incidentsubtype,null,40.763346,-73.986675,Friday,12/4/2015,11:00:00
10011,10152,0,HAZARD,incidentsubtype,null,40.761476,-73.962436,Friday,12/4/2015,11:00:00
10012,10065,2,JAM,incidentsubtype,null,40.760325,-73.967698,Friday,12/4/2015,11:00:00
10013,10154,0,JAM,incidentsubtype,null,40.760636,-73.963045,Friday,12/4/2015,11:00:00
10014,10104,0,ROAD_CLOSED,incidentsubtype,null,40.761606,-73.990316,Friday,12/4/2015,11:00:00
10015,10104,0,ROAD_CLOSED,incidentsubtype,null,40.761606,-73.990316,Friday,12/4/2015,11:00:00
10016,10106,0,JAM,incidentsubtype,null,40.761293,-73.983738,Friday,12/4/2015,11:00:00
10017,10184,0,JAM,incidentsubtype,null,40.778923,-73.976323,Friday,12/4/2015,11:00:00
10018,10106,0,JAM,incidentsubtype,null,40.764432,-73.975338,Friday,12/4/2015,11:00:00
10019,10028,0,JAM,incidentsubtype,null,40.773497,-73.963452,Friday,12/4/2015,11:00:00
10020,7014,0,HAZARD,incidentsubtype,Rutherford,40.82070588,-74.13036168,Friday,12/4/2015,11:00:00
10021,7073,9,ROAD_CLOSED,incidentsubtype,null,40.81299407,-74.06756702,Friday,12/4/2015,11:00:00
10022,7073,14,ROAD_CLOSED,incidentsubtype,null,40.81219397,-74.06620945,Friday,12/4/2015,11:00:00
10024,7073,0,JAM,incidentsubtype,null,40.802794,-74.077631,Friday,12/4/2015,11:00:00
10027,7094,0,HAZARD,incidentsubtype,null,40.783718,-74.052303,Friday,12/4/2015,11:00:00
10030,7011,0,HAZARD,incidentsubtype,null,40.878633,-74.145188,Friday,12/4/2015,11:00:00
10031,7514,0,HAZARD,incidentsubtype,null,40.92133444,-74.1440795,Friday,12/4/2015,11:00:00
10032,7514,1,HAZARD,incidentsubtype,null,40.92133444,-74.1440795,Friday,12/4/2015,11:00:00
10033,7524,0,ACCIDENT,incidentsubtype,null,40.936827,-74.148064,Friday,12/4/2015,11:00:00
10034,7662,4,ROAD_CLOSED,incidentsubtype,null,40.8975357,-74.07864413,Friday,12/4/2015,11:00:00
10035,7662,17,ROAD_CLOSED,incidentsubtype,null,40.89983418,-74.07853772,Friday,12/4/2015,11:00:00
10036,7662,2,ROAD_CLOSED,incidentsubtype,null,40.89815812,-74.07867497,Friday,12/4/2015,11:00:00
10037,7662,1,ROAD_CLOSED,incidentsubtype,null,40.8975357,-74.07864413,Friday,12/4/2015,11:00:00
10038,7662,0,ROAD_CLOSED,incidentsubtype,null,40.89647331,-74.07860121,Friday,12/4/2015,11:00:00
10039,7662,24,ROAD_CLOSED,incidentsubtype,null,40.89503917,-74.07854305,Friday,12/4/2015,11:00:00
10040,7662,15,ROAD_CLOSED,incidentsubtype,null,40.89647331,-74.07860121,Friday,12/4/2015,11:00:00
10041,7662,5,ROAD_CLOSED,incidentsubtype,null,40.89928636,-74.0785878,Friday,12/4/2015,11:00:00
10042,7662,1,ROAD_CLOSED,incidentsubtype,null,40.89928636,-74.0785878,Friday,12/4/2015,11:00:00
10043,7662,7,ROAD_CLOSED,incidentsubtype,null,40.89815812,-74.07867497,Friday,12/4/2015,11:00:00
10044,7607,3,ROAD_CLOSED,incidentsubtype,null,40.896769,-74.062732,Friday,12/4/2015,11:00:00
10045,7607,8,ROAD_CLOSED,incidentsubtype,null,40.897939,-74.06477,Friday,12/4/2015,11:00:00
